Pedido;Data Cadastro;Produto;Descrição Produto;Quantidade Compra;Unidade de Compra;Preço Unit. Compra;Fornecedor;Descrição Fornecedor;Situação Pedido;Previsão Entrega Inicial;Previsão Entrega Atual;Comprador;Nome Comprador;Condição Pagamento;Descrição Condição Pagamento;Data Recebimentos;Máscara de Entrada
62172;30/05/2024;1048;Bobina #19 Zn 1,11x1200MM;6.000,00;KG;6,85;20878;PANATLANTICA CATARINENSE S.A.;Atendido;17/07/2024;17/07/2024;109;Marcia - Compras;12;28/42/56 DIAS;18/07/2024;1.01.02.04.04.00002
62752;28/06/2024;1048;Bobina #19 Zn 1,11x1200MM;6.000,00;KG;7,18;24241;ELETROPOLL ELETRODUTOS METALICOS LTDA;Atendido;08/07/2024;31/08/2024;109;Marcia - Compras;14;30/45/60 DIAS;02/08/2024;1.01.02.04.04.00002
64072;29/08/2024;1048;Bobina #19 Zn 1,11x1200MM;6.000,00;KG;7,02;23948;ARCELOR MITTAL BRASIL S/A;Atendido;04/09/2024;04/09/2024;109;Marcia - Compras;14;30/45/60 DIAS;27/09/2024;1.01.02.04.04.00002
64379;13/09/2024;1048;Bobina #19 Zn 1,11x1200MM;6.000,00;KG;7,02;23948;ARCELOR MITTAL BRASIL S/A;Atendido;30/09/2024;02/12/2024;109;Marcia - Compras;136;44-59-74 dias;18/10/2024;1.01.02.04.04.00002
60668;22/02/2024;1052;Bobina #20 Zn 0,95x1000mm;16.400,00;KG;7,35;20878;PANATLANTICA CATARINENSE S.A.;Atendido;04/03/2024;04/03/2024;109;Marcia - Compras;12;28/42/56 DIAS;11/03/2024;1.01.02.04.03.00001
60657;22/02/2024;1053;Bobina #20 Zn 0,95x1200mm;12.000,00;KG;7,2;20878;PANATLANTICA CATARINENSE S.A.;Atendido;25/03/2024;25/03/2024;109;Marcia - Compras;12;28/42/56 DIAS;27/03/2024;1.01.02.04.03.00002
60754;29/02/2024;1053;Bobina #20 Zn 0,95x1200mm;6.000,00;KG;7,2;20878;PANATLANTICA CATARINENSE S.A.;Atendido;02/04/2024;02/04/2024;109;Marcia - Compras;12;28/42/56 DIAS;03/04/2024;1.01.02.04.03.00002
62169;30/05/2024;1053;Bobina #20 Zn 0,95x1200mm;12.000,00;KG;6,97;20878;PANATLANTICA CATARINENSE S.A.;Atendido;03/07/2024;03/07/2024;109;Marcia - Compras;12;28/42/56 DIAS;26/06/2024;1.01.02.04.03.00002
62170;30/05/2024;1053;Bobina #20 Zn 0,95x1200mm;6.000,00;KG;6,97;20878;PANATLANTICA CATARINENSE S.A.;Atendido;17/07/2024;17/07/2024;109;Marcia - Compras;12;28/42/56 DIAS;18/07/2024;1.01.02.04.03.00002
63422;30/07/2024;1053;Bobina #20 Zn 0,95x1200mm;36.000,00;KG;7,19;22354;SOLUCOES EM ACO USIMINAS S.A;Atendido;26/08/2024;26/08/2024;109;Marcia - Compras;14;30/45/60 DIAS;12/08/2024;1.01.02.04.03.00002
64378;13/09/2024;1053;Bobina #20 Zn 0,95x1200mm;18.000,00;KG;7,02;23948;ARCELOR MITTAL BRASIL S/A;Atendido;30/09/2024;30/09/2024;109;Marcia - Compras;136;44-59-74 dias;25/09/2024 - 02/10/2024 - 02/10/2024 - 02/10/2024;1.01.02.04.03.00002
64712;02/10/2024;1053;Bobina #20 Zn 0,95x1200mm;6.565,00;KG;7,02;23948;ARCELOR MITTAL BRASIL S/A;Atendido;02/10/2024;02/10/2024;109;Marcia - Compras;136;44-59-74 dias;02/10/2024;1.01.02.04.03.00002
65194;29/10/2024;1053;Bobina #20 Zn 0,95x1200mm;6.000,00;KG;7,32;23948;ARCELOR MITTAL BRASIL S/A;Atendido;06/11/2024;02/12/2024;109;Marcia - Compras;136;44-59-74 dias;08/11/2024;1.01.02.04.03.00002
65711;28/11/2024;1053;Bobina #20 Zn 0,95x1200mm;14.835,00;KG;7,15;23948;ARCELOR MITTAL BRASIL S/A;Atendido;08/01/2025;14/01/2025;109;Marcia - Compras;136;44-59-74 dias;14/01/2025;1.01.02.04.03.00002
60904;08/03/2024;1080;Bobina #24 Pi 0,65x1000mm;3.215,00;KG;13,0899;20300;TEKNO S/A. CONSTRUCOES IND. E COM.;Atendido;25/03/2024;23/04/2024;109;Marcia - Compras;9;28/42 DIAS;23/04/2024;1.01.02.05.01.00003
64048;29/08/2024;1080;Bobina #24 Pi 0,65x1000mm;3.000,00;KG;13,0899;20300;TEKNO S/A. CONSTRUCOES IND. E COM.;Atendido;16/09/2024;30/09/2024;109;Marcia - Compras;9;28/42 DIAS;16/10/2024;1.01.02.05.01.00003
64454;17/09/2024;1081;Bobina #24 Pi 0,65x1200mm;3.000,00;KG;11,96;20300;TEKNO S/A. CONSTRUCOES IND. E COM.;Atendido;14/10/2024;21/10/2024;109;Marcia - Compras;9;28/42 DIAS;05/11/2024;1.01.02.05.01.00004
60749;29/02/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;15.000,00;KG;5,12;20878;PANATLANTICA CATARINENSE S.A.;Atendido;02/04/2024;02/04/2024;109;Marcia - Compras;12;28/42/56 DIAS;27/03/2024;1.01.01.08.01.00002
60806;04/03/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;1.112,00;KG;5,05;20878;PANATLANTICA CATARINENSE S.A.;Atendido;04/03/2024;04/03/2024;109;Marcia - Compras;12;28/42/56 DIAS;04/03/2024;1.01.01.08.01.00002
61256;28/03/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;15.000,00;KG;5,12;20878;PANATLANTICA CATARINENSE S.A.;Atendido;06/05/2024;06/05/2024;109;Marcia - Compras;12;28/42/56 DIAS;06/05/2024 - 10/05/2024;1.01.01.08.01.00002
62735;28/06/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;10.000,00;KG;5,35;20878;PANATLANTICA CATARINENSE S.A.;Atendido;10/07/2024;10/07/2024;109;Marcia - Compras;12;28/42/56 DIAS;18/07/2024;1.01.01.08.01.00002
63488;01/08/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;6.000,00;KG;5,45;20878;PANATLANTICA CATARINENSE S.A.;Atendido;12/08/2024;12/08/2024;109;Marcia - Compras;133;28-42-56-68;14/08/2024;1.01.01.08.01.00002
63490;01/08/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;6.000,00;KG;5,45;20878;PANATLANTICA CATARINENSE S.A.;Atendido;28/08/2024;28/08/2024;109;Marcia - Compras;12;28/42/56 DIAS;11/09/2024;1.01.01.08.01.00002
63975;27/08/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;4.000,00;KG;5,28;24849;INECEL ESTRUTURAS ELETRICAS LTDA;Atendido;02/09/2024;02/09/2024;109;Marcia - Compras;14;30/45/60 DIAS;11/09/2024;1.01.01.08.01.00002
64672;30/09/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;8.000,00;KG;5,5;24849;INECEL ESTRUTURAS ELETRICAS LTDA;Atendido;26/10/2024;26/10/2024;109;Marcia - Compras;14;30/45/60 DIAS;16/10/2024 - 30/10/2024 - 30/10/2024;1.01.01.08.01.00002
64672;30/09/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;8.000,00;KG;5,5;24849;INECEL ESTRUTURAS ELETRICAS LTDA;Atendido;26/10/2024;26/10/2024;109;Marcia - Compras;14;30/45/60 DIAS;30/10/2024;1.01.01.08.01.00002
65165;28/10/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;9.107,00;KG;5,55;20878;PANATLANTICA CATARINENSE S.A.;Atendido;20/11/2024;22/11/2024;109;Marcia - Compras;12;28/42/56 DIAS;22/11/2024;1.01.01.08.01.00002
65760;29/11/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;10.000,00;KG;5,52;20878;PANATLANTICA CATARINENSE S.A.;Atendido;02/12/2024;08/01/2025;109;Marcia - Compras;133;28-42-56-68;15/01/2025 - 27/01/2025;1.01.01.08.01.00002
65761;29/11/2024;1113;Chapa 3,35(#10)1200x3000mm 1008/10;10.000,00;KG;5,52;20878;PANATLANTICA CATARINENSE S.A.;Atendido;22/01/2025;19/03/2025;109;Marcia - Compras;133;28-42-56-68;27/01/2025;1.01.01.08.01.00002
60637;22/02/2024;1151;Chapa 12 Zn 2,70x1200x4000mm;6.000,00;KG;7,05;20878;PANATLANTICA CATARINENSE S.A.;Atendido;11/03/2024;11/03/2024;109;Marcia - Compras;12;28/42/56 DIAS;11/03/2024;1.01.01.30.03.00002
62167;30/05/2024;1151;Chapa 12 Zn 2,70x1200x4000mm;3.000,00;KG;6,9;20878;PANATLANTICA CATARINENSE S.A.;Atendido;05/06/2024;05/06/2024;109;Marcia - Compras;12;28/42/56 DIAS;07/06/2024;1.01.01.30.03.00002
62690;27/06/2024;1151;Chapa 12 Zn 2,70x1200x4000mm;5.000,00;KG;6,75;24241;ELETROPOLL ELETRODUTOS METALICOS LTDA;Atendido;08/07/2024;08/07/2024;109;Marcia - Compras;14;30/45/60 DIAS;12/07/2024;1.01.01.30.03.00002
63469;31/07/2024;1151;Chapa 12 Zn 2,70x1200x4000mm;12.000,00;KG;7,1;20878;PANATLANTICA CATARINENSE S.A.;Atendido;20/08/2024;21/08/2024;109;Marcia - Compras;133;28-42-56-68;28/08/2024;1.01.01.30.03.00002
64024;28/08/2024;1151;Chapa 12 Zn 2,70x1200x4000mm;5.000,00;KG;7,24;20878;PANATLANTICA CATARINENSE S.A.;Atendido;25/09/2024;30/09/2024;109;Marcia - Compras;12;28/42/56 DIAS;27/09/2024;1.01.01.30.03.00002
65175;28/10/2024;1151;Chapa 12 Zn 2,70x1200x4000mm;5.000,00;KG;7,24;20878;PANATLANTICA CATARINENSE S.A.;Atendido;04/12/2024;04/12/2024;109;Marcia - Compras;12;28/42/56 DIAS;04/12/2024;1.01.01.30.03.00002
65737;29/11/2024;1151;Chapa 12 Zn 2,70x1200x4000mm;6.000,00;KG;7,24;20878;PANATLANTICA CATARINENSE S.A.;Atendido;15/01/2025;15/01/2025;109;Marcia - Compras;133;28-42-56-68;16/01/2025;1.01.01.30.03.00002
60274;23/01/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;12.000,00;KG;5,98;24035;COMPANHIA SIDERURGICA DO ESPIRITO SANTO  S/A;Atendido;20/02/2024;07/06/2024;109;Marcia - Compras;105;15/30/45 dias;12/06/2024;1.01.03.01.01.00002
60926;08/03/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;12.000,00;KG;5,98;24035;COMPANHIA SIDERURGICA DO ESPIRITO SANTO  S/A;Atendido;02/04/2024;15/11/2024;109;Marcia - Compras;105;15/30/45 dias;20/08/2024;1.01.03.01.01.00002
61171;25/03/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;14.000,00;KG;6,4103;21759;GERDAU ACOS LONGOS S.A.;Atendido;08/04/2024;08/04/2024;109;Marcia - Compras;101;14-21-28 dias;12/04/2024;1.01.03.01.01.00002
61827;08/05/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;2.052,00;KG;6,2;21577;DIFERRO ACOS ESPECIAIS LTDA;Atendido;10/05/2024;10/05/2024;109;Marcia - Compras;11;28/35/42 DIAS;10/05/2024;1.01.03.01.01.00002
61830;08/05/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;12.000,00;KG;6,4103;21759;GERDAU ACOS LONGOS S.A.;Atendido;24/06/2024;24/06/2024;109;Marcia - Compras;101;14-21-28 dias;02/07/2024;1.01.03.01.01.00002
61849;09/05/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;3.930,00;KG;6,4737;21946;MKRAFT COMERCIO DE METAIS LTDA;Atendido;09/05/2024;10/05/2024;109;Marcia - Compras;12;28/42/56 DIAS;10/05/2024;1.01.03.01.01.00002
61850;09/05/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;3.000,00;KG;6,4737;21946;MKRAFT COMERCIO DE METAIS LTDA;Atendido;21/05/2024;21/05/2024;109;Marcia - Compras;12;28/42/56 DIAS;17/05/2024;1.01.03.01.01.00002
62954;08/07/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;12.000,00;KG;6,9134;21759;GERDAU ACOS LONGOS S.A.;Atendido;26/08/2024;26/08/2024;109;Marcia - Compras;101;14-21-28 dias;19/08/2024;1.01.03.01.01.00002
62955;08/07/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;12.000,00;KG;6,9134;21759;GERDAU ACOS LONGOS S.A.;Atendido;23/09/2024;26/08/2024;109;Marcia - Compras;101;14-21-28 dias;19/08/2024;1.01.03.01.01.00002
63201;16/07/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;12.000,00;KG;7,4665;21759;GERDAU ACOS LONGOS S.A.;Atendido;09/09/2024;14/10/2024;109;Marcia - Compras;101;14-21-28 dias;29/10/2024;1.01.03.01.01.00002
63512;01/08/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;8.000,00;KG;7;25014;PIRES DO RIO CIBRACO COMERCIO E INDUSTRIA DE FERRO E ACO LTD;Atendido;05/08/2024;02/12/2024;109;Marcia - Compras;12;28/42/56 DIAS;05/11/2024;1.01.03.01.01.00002
64177;03/09/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;6.000,00;KG;6,64;24035;COMPANHIA SIDERURGICA DO ESPIRITO SANTO  S/A;Atendido;18/11/2024;31/05/2025;109;Marcia - Compras;105;15/30/45 dias;05/11/2024 - 21/02/2025;1.01.03.01.01.00002
64457;17/09/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;12.000,00;KG;7,4665;21759;GERDAU ACOS LONGOS S.A.;Atendido;09/11/2024;07/11/2024;109;Marcia - Compras;101;14-21-28 dias;20/11/2024;1.01.03.01.01.00002
64458;17/09/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;12.000,00;KG;7,02;24035;COMPANHIA SIDERURGICA DO ESPIRITO SANTO  S/A;Atendido;07/01/2025;09/06/2025;109;Marcia - Compras;105;15/30/45 dias;21/02/2025 - 11/06/2025;1.01.03.01.01.00002
66131;17/12/2024;1212;Viga I  Padrão Americana 4' 101,6 x 67,6 x 4,9 mm Primeira Alma 12 metros;4.000,00;KG;7,12;24035;COMPANHIA SIDERURGICA DO ESPIRITO SANTO  S/A;Atendido;10/02/2025;31/10/2025;109;Marcia - Compras;105;15/30/45 dias;11/06/2025 - 11/08/2025;1.01.03.01.01.00002
60943;08/03/2024;1213;Longarina U 4' 12m 1 alma - 203014;6.000,00;KG;5,98;24035;COMPANHIA SIDERURGICA DO ESPIRITO SANTO  S/A;Atendido;08/04/2024;13/05/2024;109;Marcia - Compras;105;15/30/45 dias;22/05/2024;1.01.03.01.01.00004
64079;29/08/2024;1213;Longarina U 4' 12m 1 alma - 203014;6.000,00;KG;6,64;24035;COMPANHIA SIDERURGICA DO ESPIRITO SANTO  S/A;Atendido;02/10/2024;31/01/2025;109;Marcia - Compras;105;15/30/45 dias;22/01/2025;1.01.03.01.01.00004
64397;13/09/2024;1213;Longarina U 4' 12m 1 alma - 203014;12.000,00;KG;7,4665;23079;GERDAU ACOS LONGOS S A;Atendido;02/10/2024;07/11/2024;109;Marcia - Compras;101;14-21-28 dias;29/10/2024 - 20/11/2024;1.01.03.01.01.00004
64535;20/09/2024;1213;Longarina U 4' 12m 1 alma - 203014;3.000,00;KG;7,01;23066;ARCELORMITTAL BRASIL S A;Atendido;02/10/2024;02/10/2024;109;Marcia - Compras;136;44-59-74 dias;27/09/2024;1.01.03.01.01.00004
66132;17/12/2024;1213;Longarina U 4' 12m 1 alma - 203014;2.000,00;KG;7,12;24035;COMPANHIA SIDERURGICA DO ESPIRITO SANTO  S/A;Atendido;10/02/2025;02/05/2025;109;Marcia - Compras;105;15/30/45 dias;22/01/2025;1.01.03.01.01.00004
63523;02/08/2024;1237;Chapa 1,98(#14)1250x3000mmInox(304) Bri;118,5;KG;36;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;06/08/2024;12/08/2024;109;Marcia - Compras;46;28/35/42/56;13/08/2024;1.01.01.32.03.00003
63961;26/08/2024;1237;Chapa 1,98(#14)1250x3000mmInox(304) Bri;60;KG;38,1;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;27/08/2024;28/08/2024;109;Marcia - Compras;6;28 DIAS;28/08/2024;1.01.01.32.03.00003
64234;06/09/2024;1237;Chapa 1,98(#14)1250x3000mmInox(304) Bri;118;KG;38,1;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;16/09/2024;16/09/2024;109;Marcia - Compras;6;28 DIAS;16/09/2024;1.01.01.32.03.00003
64571;24/09/2024;1237;Chapa 1,98(#14)1250x3000mmInox(304) Bri;120;KG;38,1;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;07/10/2024;07/10/2024;109;Marcia - Compras;6;28 DIAS;10/10/2024;1.01.01.32.03.00003
64987;14/10/2024;1237;Chapa 1,98(#14)1250x3000mmInox(304) Bri;59;KG;31,95;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;28/10/2024;28/10/2024;109;Marcia - Compras;6;28 DIAS;28/10/2024;1.01.01.32.03.00003
61000;14/03/2024;1245;Tela Inox 430 espessura  2,5mm  Furo 23 mm;37,2;KG;69,9;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;14/03/2024;14/03/2024;109;Marcia - Compras;9;28/42 DIAS;18/03/2024;1.01.01.32.04.00003
61668;26/04/2024;1245;Tela Inox 430 espessura  2,5mm  Furo 23 mm;21;KG;69,9;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;13/05/2024;13/05/2024;109;Marcia - Compras;9;28/42 DIAS;14/05/2024;1.01.01.32.04.00003
65098;22/10/2024;1245;Tela Inox 430 espessura  2,5mm  Furo 23 mm;18;KG;69,9;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;28/10/2024;28/10/2024;109;Marcia - Compras;6;28 DIAS;28/10/2024;1.01.01.32.04.00003
65454;11/11/2024;1245;Tela Inox 430 espessura  2,5mm  Furo 23 mm;17,5;KG;69,9;22091;INOX DO BRASIL COMERCIO DE ACO LTDA;Atendido;02/12/2024;02/12/2024;109;Marcia - Compras;6;28 DIAS;02/12/2024;1.01.01.32.04.00003
60541;13/02/2024;1257;Chapa EPS-01 60x417x4000mm;120;PC;42,193;20652;TECNOCELL  INDUSTRIAL  LTDA.;Atendido;26/02/2024;26/02/2024;109;Marcia - Compras;9;28/42 DIAS;04/03/2024;1.03.02.01.01.00005
61109;19/03/2024;1257;Chapa EPS-01 60x417x4000mm;39;PC;42,193;20652;TECNOCELL  INDUSTRIAL  LTDA.;Atendido;15/04/2024;05/04/2024;109;Marcia - Compras;9;28/42 DIAS;10/04/2024;1.03.02.01.01.00005
61650;26/04/2024;1280;Chapa PU 60x415x3000mm - 36/40;88;PC;129,14;21009;BULLTRADE INDUSTRIAL LTDA.;Atendido;06/05/2024;06/05/2024;109;Marcia - Compras;9;28/42 DIAS;22/05/2024;1.03.03.01.01.00009
62694;27/06/2024;1280;Chapa PU 60x415x3000mm - 36/40;110;PC;129,14;21009;BULLTRADE INDUSTRIAL LTDA.;Atendido;08/07/2024;08/07/2024;109;Marcia - Compras;9;28/42 DIAS;12/07/2024;1.03.03.01.01.00009
60235;19/01/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;700;KG;29,5;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;05/02/2024;25/03/2024;109;Marcia - Compras;11;28/35/42 DIAS;27/03/2024;1.99.04.01.04.00001
60445;06/02/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;700;KG;29,5;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;22/04/2024;22/04/2024;109;Marcia - Compras;11;28/35/42 DIAS;29/04/2024;1.99.04.01.04.00001
60446;06/02/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;700;KG;29,5;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;20/05/2024;20/05/2024;109;Marcia - Compras;11;28/35/42 DIAS;24/05/2024;1.99.04.01.04.00001
62578;20/06/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;1.000,00;KG;31,5;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;08/07/2024;15/07/2024;109;Marcia - Compras;11;28/35/42 DIAS;23/07/2024;1.99.04.01.04.00001
63698;09/08/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;500;KG;31,5;22313;RBB IND. E COM.DE AUTO PECAS LTDA;Atendido;26/08/2024;28/08/2024;109;Marcia - Compras;23;30/60/90 DIAS;30/08/2024;1.99.04.01.04.00001
63699;09/08/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;500;KG;32,61;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;09/09/2024;30/09/2024;109;Marcia - Compras;11;28/35/42 DIAS;24/09/2024;1.99.04.01.04.00001
63799;16/08/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;500;KG;33,5;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;09/09/2024;04/11/2024;109;Marcia - Compras;11;28/35/42 DIAS;30/10/2024;1.99.04.01.04.00001
63800;16/08/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;800;KG;33,5;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;01/11/2024;29/11/2024;109;Marcia - Compras;11;28/35/42 DIAS;29/11/2024;1.99.04.01.04.00001
63921;22/08/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;100;KG;31,5;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;26/08/2024;26/08/2024;109;Marcia - Compras;11;28/35/42 DIAS;30/08/2024;1.99.04.01.04.00001
65556;20/11/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;750;KG;36,85;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;03/12/2024;07/02/2025;109;Marcia - Compras;11;28/35/42 DIAS;21/01/2025 - 11/02/2025;1.99.04.01.04.00001
65819;02/12/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;750;KG;38,2;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;13/01/2025;04/02/2025;109;Marcia - Compras;11;28/35/42 DIAS;19/02/2025;1.99.04.01.04.00001
65820;02/12/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;800;KG;38,2;20872;LAMINACAO DE METAIS CLEMENTE LTDA.;Atendido;03/02/2025;24/02/2025;109;Marcia - Compras;11;28/35/42 DIAS;27/02/2025;1.99.04.01.04.00001
65821;02/12/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;800;KG;33;22313;RBB IND. E COM.DE AUTO PECAS LTDA;Atendido;17/02/2025;24/03/2025;109;Marcia - Compras;23;30/60/90 DIAS;19/03/2025;1.99.04.01.04.00001
65822;02/12/2024;1372;Rebite AlMc4,76x12,7 3/16x1/2CbLenCabeca Lentilha / Liga 1350........Com Ponta / Nao Oleado!............;600;KG;33;22313;RBB IND. E COM.DE AUTO PECAS LTDA;Atendido;10/03/2025;22/04/2025;109;Marcia - Compras;23;30/60/90 DIAS;11/04/2025;1.99.04.01.04.00001
60113;11/01/2024;1373;Rebite AlMc4,76x15,88 3/16x5/8CbLen;5;KG;76,68;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;22/01/2024;22/01/2024;55;Gabriel André Bertram;6;28 DIAS;16/01/2024;1.99.04.01.04.00020
60597;19/02/2024;1373;Rebite AlMc4,76x15,88 3/16x5/8CbLen;5;KG;76,68;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;11/03/2024;11/03/2024;55;Gabriel André Bertram;6;28 DIAS;20/02/2024;1.99.04.01.04.00020
60770;29/02/2024;1373;Rebite AlMc4,76x15,88 3/16x5/8CbLen;5;KG;66,02;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;11/03/2024;11/03/2024;55;Gabriel André Bertram;26;28/56;05/03/2024;1.99.04.01.04.00020
61429;10/04/2024;1373;Rebite AlMc4,76x15,88 3/16x5/8CbLen;15;KG;66,02;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;17/04/2024;17/04/2024;55;Gabriel André Bertram;26;28/56;18/04/2024;1.99.04.01.04.00020
61429;10/04/2024;1373;Rebite AlMc4,76x15,88 3/16x5/8CbLen;15;KG;66,02;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;13/05/2024;13/05/2024;55;Gabriel André Bertram;26;28/56;09/05/2024 - 03/06/2024;1.99.04.01.04.00020
62315;07/06/2024;1373;Rebite AlMc4,76x15,88 3/16x5/8CbLen;15;KG;66,02;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;10/06/2024;10/06/2024;55;Gabriel André Bertram;26;28/56;12/06/2024;1.99.04.01.04.00020
60393;02/02/2024;1375;Rebite AlMc6,35x12,7 1/4x1/2CbLen;10;KG;76,68;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;04/03/2024;05/02/2024;55;Gabriel André Bertram;6;28 DIAS;05/02/2024;1.04.04.01.01.00008
62315;07/06/2024;1375;Rebite AlMc6,35x12,7 1/4x1/2CbLen;10;KG;76,68;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;10/06/2024;10/06/2024;55;Gabriel André Bertram;26;28/56;12/06/2024;1.04.04.01.01.00008
65756;29/11/2024;1375;Rebite AlMc6,35x12,7 1/4x1/2CbLen;5;KG;76,68;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;05/12/2024;05/12/2024;55;Gabriel André Bertram;26;28/56;02/12/2024;1.04.04.01.01.00008
60879;07/03/2024;1380;Rebite Prego Al 3,2x7,4 CbAbl REF - AD 429-S/A-380D;100;CT;10,65;23264;RUDOLPH FIXACOES LTDA;Atendido;15/04/2024;15/04/2024;55;Gabriel André Bertram;6;28 DIAS;19/04/2024;1.99.04.01.04.00002
62686;26/06/2024;1380;Rebite Prego Al 3,2x7,4 CbAbl REF - AD 429-S/A-380D;10;MIL;98,38;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;15/07/2024;15/07/2024;55;Gabriel André Bertram;26;28/56;02/07/2024;1.99.04.01.04.00002
